Number,Year,Date,Source,Plant Height,Stem Diameter,Leaf Width,Leaf Length,NDVI,RVI,LNC,LNA,LAI,LDW,Photo Path,Sensor Path,label_3class,label_5class,label_treatment,insect,disease,growth_state,Air_Temperature,Relative_Humidity,Light_Intensity,CO2,Soil_Moisture,Soil_Temperature,split
L413,2024,20241014,2024,78.0,13.0,11.0,30.0,0.3,1.87,2.08,0.08,1.45,0.06,"images/11,411/1728872427_1728871949_6.jpg;images/11,411/1728886826_1728886339_6.jpg;images/11,411/1728901138_1728893532_6.jpg;images/11,411/1728951610_1728951144_6.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L421,2024,20241014,2024,94.0,17.0,28.0,29.0,0.5,2.11,2.51,0.23,1.73,0.07,"images/11,411/1728872427_1728871949_6.jpg;images/11,411/1728886826_1728886339_6.jpg;images/11,411/1728901138_1728893532_6.jpg;images/11,411/1728951610_1728951144_6.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L422,2024,20241014,2024,149.0,12.0,43.0,43.0,0.38,1.99,1.85,0.12,1.21,0.06,"images/11,411/1728872427_1728871949_6.jpg;images/11,411/1728886826_1728886339_6.jpg;images/11,411/1728901138_1728893532_6.jpg;images/11,411/1728951610_1728951144_6.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L423,2024,20241014,2024,128.0,15.0,45.0,43.0,0.43,1.99,2.35,0.12,1.57,0.07,"images/11,411/1728872427_1728871949_6.jpg;images/11,411/1728886826_1728886339_6.jpg;images/11,411/1728901138_1728893532_6.jpg;images/11,411/1728951610_1728951144_6.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L511,2024,20241014,2024,126.0,12.0,31.0,40.0,0.42,2.44,2.26,0.15,1.57,0.07,"images/511,611/1728864905_1728864663_4.jpg;images/511,611/1728872116_1728871864_4.jpg;images/511,611/1728886513_1728886264_4.jpg;images/511,611/1728900907_1728893464_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L512,2024,20241014,2024,116.0,11.0,30.0,42.0,0.53,1.95,2.54,0.14,1.23,0.07,"images/511,611/1728864905_1728864663_4.jpg;images/511,611/1728872116_1728871864_4.jpg;images/511,611/1728886513_1728886264_4.jpg;images/511,611/1728900907_1728893464_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L513,2024,20241014,2024,121.0,11.0,40.0,46.0,0.26,1.96,2.49,0.14,2.02,0.07,"images/511,611/1728864905_1728864663_4.jpg;images/511,611/1728872116_1728871864_4.jpg;images/511,611/1728886513_1728886264_4.jpg;images/511,611/1728900907_1728893464_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
L521,2024,20241014,2024,137.0,15.0,41.0,45.0,0.39,2.12,2.62,0.16,1.83,0.07,"images/511,611/1728864905_1728864663_4.jpg;images/511,611/1728872116_1728871864_4.jpg;images/511,611/1728886513_1728886264_4.jpg;images/511,611/1728900907_1728893464_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L522,2024,20241014,2024,109.0,12.0,22.0,36.0,0.42,2.4,1.9,0.17,1.55,0.07,"images/511,611/1728864905_1728864663_4.jpg;images/511,611/1728872116_1728871864_4.jpg;images/511,611/1728886513_1728886264_4.jpg;images/511,611/1728900907_1728893464_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L523,2024,20241014,2024,107.0,10.0,34.0,42.0,0.47,2.08,1.73,0.18,1.21,0.07,"images/511,611/1728864905_1728864663_4.jpg;images/511,611/1728872116_1728871864_4.jpg;images/511,611/1728886513_1728886264_4.jpg;images/511,611/1728900907_1728893464_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
L611,2024,20241014,2024,126.0,12.0,31.0,40.0,0.42,2.44,2.26,0.15,1.57,0.07,"images/511,611/1728864905_1728864663_4.jpg;images/511,611/1728872116_1728871864_4.jpg;images/511,611/1728886513_1728886264_4.jpg;images/511,611/1728900907_1728893464_4.jpg",../data.csv,Healthy,Healthy,5,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L612,2024,20241014,2024,126.0,12.0,31.0,40.0,0.42,2.44,2.26,0.15,1.57,0.07,"images/511,611/1728864905_1728864663_4.jpg;images/511,611/1728872116_1728871864_4.jpg;images/511,611/1728886513_1728886264_4.jpg;images/511,611/1728900907_1728893464_4.jpg",../data.csv,Healthy,Healthy,5,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L613,2024,20241014,2024,121.0,12.0,24.0,28.0,0.4,2.17,1.93,0.13,1.44,0.06,"images/511,611/1728864905_1728864663_4.jpg;images/511,611/1728872116_1728871864_4.jpg;images/511,611/1728886513_1728886264_4.jpg;images/511,611/1728900907_1728893464_4.jpg",../data.csv,Healthy,Healthy,5,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L621,2024,20241014,2024,116.0,13.0,26.0,42.0,0.41,3.15,2.92,0.19,1.45,0.07,"images/511,611/1728864905_1728864663_4.jpg;images/511,611/1728872116_1728871864_4.jpg;images/511,611/1728886513_1728886264_4.jpg;images/511,611/1728900907_1728893464_4.jpg",../data.csv,Healthy,Healthy,5,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
L622,2024,20241014,2024,133.0,13.0,39.0,46.0,0.33,2.85,2.39,0.14,1.68,0.07,"images/511,611/1728864905_1728864663_4.jpg;images/511,611/1728872116_1728871864_4.jpg;images/511,611/1728886513_1728886264_4.jpg;images/511,611/1728900907_1728893464_4.jpg",../data.csv,Healthy,Healthy,5,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L623,2024,20241014,2024,129.0,10.0,37.0,42.0,0.37,2.4,1.93,0.11,1.25,0.07,"images/511,611/1728864905_1728864663_4.jpg;images/511,611/1728872116_1728871864_4.jpg;images/511,611/1728886513_1728886264_4.jpg;images/511,611/1728900907_1728893464_4.jpg",../data.csv,Healthy,Healthy,5,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
L514,2024,20241014,2024,127.0,12.0,32.0,45.0,0.46,3.0,2.37,0.1,1.42,0.06,"images/514,614/1728872289_1728871910_5.jpg;images/514,614/1728886678_1728886300_5.jpg;images/514,614/1728901027_1728893499_5.jpg;images/514,614/1728951477_1728951105_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L515,2024,20241014,2024,141.0,12.0,28.0,33.0,0.35,2.82,1.68,0.2,1.11,0.07,"images/514,614/1728872289_1728871910_5.jpg;images/514,614/1728886678_1728886300_5.jpg;images/514,614/1728901027_1728893499_5.jpg;images/514,614/1728951477_1728951105_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L516,2024,20241014,2024,104.0,10.0,24.0,39.0,0.42,2.0,2.37,0.12,1.81,0.07,"images/514,614/1728872289_1728871910_5.jpg;images/514,614/1728886678_1728886300_5.jpg;images/514,614/1728901027_1728893499_5.jpg;images/514,614/1728951477_1728951105_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
L524,2024,20241014,2024,158.0,15.0,24.0,43.0,0.27,1.8,2.16,0.17,1.13,0.07,"images/514,614/1728872289_1728871910_5.jpg;images/514,614/1728886678_1728886300_5.jpg;images/514,614/1728901027_1728893499_5.jpg;images/514,614/1728951477_1728951105_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L525,2024,20241014,2024,123.0,10.0,28.0,45.0,0.43,2.33,2.38,0.22,1.55,0.08,"images/514,614/1728872289_1728871910_5.jpg;images/514,614/1728886678_1728886300_5.jpg;images/514,614/1728901027_1728893499_5.jpg;images/514,614/1728951477_1728951105_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L526,2024,20241014,2024,158.0,11.0,40.0,38.0,0.6,2.2,2.44,0.1,1.9,0.07,"images/514,614/1728872289_1728871910_5.jpg;images/514,614/1728886678_1728886300_5.jpg;images/514,614/1728901027_1728893499_5.jpg;images/514,614/1728951477_1728951105_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L614,2024,20241014,2024,93.0,11.0,28.0,45.0,0.46,2.59,1.46,0.15,1.29,0.07,"images/514,614/1728872289_1728871910_5.jpg;images/514,614/1728886678_1728886300_5.jpg;images/514,614/1728901027_1728893499_5.jpg;images/514,614/1728951477_1728951105_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L615,2024,20241014,2024,128.0,9.0,37.0,38.0,0.26,2.15,2.16,0.12,1.36,0.06,"images/514,614/1728872289_1728871910_5.jpg;images/514,614/1728886678_1728886300_5.jpg;images/514,614/1728901027_1728893499_5.jpg;images/514,614/1728951477_1728951105_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L616,2024,20241014,2024,117.0,13.0,40.0,43.0,0.27,2.04,2.1,0.16,1.63,0.07,"images/514,614/1728872289_1728871910_5.jpg;images/514,614/1728886678_1728886300_5.jpg;images/514,614/1728901027_1728893499_5.jpg;images/514,614/1728951477_1728951105_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
L624,2024,20241014,2024,115.0,13.0,41.0,42.0,0.38,2.67,1.16,0.13,1.69,0.07,"images/514,614/1728872289_1728871910_5.jpg;images/514,614/1728886678_1728886300_5.jpg;images/514,614/1728901027_1728893499_5.jpg;images/514,614/1728951477_1728951105_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L625,2024,20241014,2024,126.0,10.0,38.0,36.0,0.23,1.44,1.71,0.12,1.46,0.06,"images/514,614/1728872289_1728871910_5.jpg;images/514,614/1728886678_1728886300_5.jpg;images/514,614/1728901027_1728893499_5.jpg;images/514,614/1728951477_1728951105_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
L626,2024,20241014,2024,139.0,10.0,27.0,37.0,0.42,2.43,2.83,0.12,1.26,0.06,"images/514,614/1728872289_1728871910_5.jpg;images/514,614/1728886678_1728886300_5.jpg;images/514,614/1728901027_1728893499_5.jpg;images/514,614/1728951477_1728951105_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
R114,2024,20241014,2024,139.0,10.0,19.0,40.0,0.38,1.89,1.42,0.22,1.62,0.07,"images/114,217/1728887029_1728886376_7.jpg;images/114,217/1728901314_1728893568_7.jpg;images/114,217/1728951900_1728951193_7.jpg;images/114,217/1728959028_1728958387_7.jpg",../data.csv,Healthy,Healthy,1,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R115,2024,20241014,2024,107.0,11.0,38.0,33.0,0.43,1.98,2.95,0.2,1.7,0.07,"images/114,217/1728887029_1728886376_7.jpg;images/114,217/1728901314_1728893568_7.jpg;images/114,217/1728951900_1728951193_7.jpg;images/114,217/1728959028_1728958387_7.jpg",../data.csv,Healthy,Healthy,1,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
R116,2024,20241014,2024,111.0,13.0,31.0,35.0,0.51,2.86,2.53,0.21,1.54,0.08,"images/114,217/1728887029_1728886376_7.jpg;images/114,217/1728901314_1728893568_7.jpg;images/114,217/1728951900_1728951193_7.jpg;images/114,217/1728959028_1728958387_7.jpg",../data.csv,Healthy,Healthy,1,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
R124,2024,20241014,2024,125.0,11.0,34.0,48.0,0.38,2.61,1.54,0.12,1.64,0.07,"images/114,217/1728887029_1728886376_7.jpg;images/114,217/1728901314_1728893568_7.jpg;images/114,217/1728951900_1728951193_7.jpg;images/114,217/1728959028_1728958387_7.jpg",../data.csv,Healthy,Healthy,1,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R125,2024,20241014,2024,109.0,12.0,34.0,42.0,0.42,1.83,1.91,0.08,1.25,0.06,"images/114,217/1728887029_1728886376_7.jpg;images/114,217/1728901314_1728893568_7.jpg;images/114,217/1728951900_1728951193_7.jpg;images/114,217/1728959028_1728958387_7.jpg",../data.csv,Healthy,Healthy,1,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R126,2024,20241014,2024,140.0,11.0,32.0,43.0,0.53,1.86,2.36,0.15,1.84,0.06,"images/114,217/1728887029_1728886376_7.jpg;images/114,217/1728901314_1728893568_7.jpg;images/114,217/1728951900_1728951193_7.jpg;images/114,217/1728959028_1728958387_7.jpg",../data.csv,Healthy,Healthy,1,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R217,2024,20241014,2024,90.0,13.0,26.0,29.0,0.62,2.36,1.89,0.15,1.72,0.07,"images/114,217/1728887029_1728886376_7.jpg;images/114,217/1728901314_1728893568_7.jpg;images/114,217/1728951900_1728951193_7.jpg;images/114,217/1728959028_1728958387_7.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R218,2024,20241014,2024,115.0,11.0,33.0,35.0,0.37,2.52,2.11,0.19,2.22,0.07,"images/114,217/1728887029_1728886376_7.jpg;images/114,217/1728901314_1728893568_7.jpg;images/114,217/1728951900_1728951193_7.jpg;images/114,217/1728959028_1728958387_7.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R219,2024,20241014,2024,110.0,12.0,28.0,38.0,0.34,2.69,2.07,0.13,1.53,0.07,"images/114,217/1728887029_1728886376_7.jpg;images/114,217/1728901314_1728893568_7.jpg;images/114,217/1728951900_1728951193_7.jpg;images/114,217/1728959028_1728958387_7.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R227,2024,20241014,2024,126.0,12.0,31.0,40.0,0.42,2.44,2.26,0.15,1.57,0.07,"images/114,217/1728887029_1728886376_7.jpg;images/114,217/1728901314_1728893568_7.jpg;images/114,217/1728951900_1728951193_7.jpg;images/114,217/1728959028_1728958387_7.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R228,2024,20241014,2024,106.0,14.0,28.0,42.0,0.41,2.53,2.99,0.12,1.71,0.06,"images/114,217/1728887029_1728886376_7.jpg;images/114,217/1728901314_1728893568_7.jpg;images/114,217/1728951900_1728951193_7.jpg;images/114,217/1728959028_1728958387_7.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
R229,2024,20241014,2024,123.0,10.0,30.0,41.0,0.49,2.8,2.17,0.18,1.48,0.07,"images/114,217/1728887029_1728886376_7.jpg;images/114,217/1728901314_1728893568_7.jpg;images/114,217/1728951900_1728951193_7.jpg;images/114,217/1728959028_1728958387_7.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R2110,2024,20241014,2024,95.0,11.0,17.0,33.0,0.41,2.77,2.35,0.14,1.36,0.07,"images/2110,314/1728872459_1728871949_6.jpg;images/2110,314/1728886867_1728886343_6.jpg;images/2110,314/1728901176_1728893534_6.jpg;images/2110,314/1728951720_1728951152_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R2111,2024,20241014,2024,130.0,13.0,23.0,39.0,0.39,2.29,2.29,0.13,1.08,0.07,"images/2110,314/1728872459_1728871949_6.jpg;images/2110,314/1728886867_1728886343_6.jpg;images/2110,314/1728901176_1728893534_6.jpg;images/2110,314/1728951720_1728951152_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R2112,2024,20241014,2024,127.0,13.0,43.0,62.0,0.23,1.97,1.79,0.12,1.56,0.07,"images/2110,314/1728872459_1728871949_6.jpg;images/2110,314/1728886867_1728886343_6.jpg;images/2110,314/1728901176_1728893534_6.jpg;images/2110,314/1728951720_1728951152_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R2210,2024,20241014,2024,103.0,11.0,28.0,34.0,0.39,3.15,2.2,0.14,1.54,0.07,"images/2110,314/1728872459_1728871949_6.jpg;images/2110,314/1728886867_1728886343_6.jpg;images/2110,314/1728901176_1728893534_6.jpg;images/2110,314/1728951720_1728951152_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R2211,2024,20241014,2024,123.0,11.0,27.0,25.0,0.28,3.16,2.28,0.15,1.85,0.07,"images/2110,314/1728872459_1728871949_6.jpg;images/2110,314/1728886867_1728886343_6.jpg;images/2110,314/1728901176_1728893534_6.jpg;images/2110,314/1728951720_1728951152_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R2212,2024,20241014,2024,111.0,12.0,37.0,47.0,0.42,2.07,2.26,0.18,1.15,0.07,"images/2110,314/1728872459_1728871949_6.jpg;images/2110,314/1728886867_1728886343_6.jpg;images/2110,314/1728901176_1728893534_6.jpg;images/2110,314/1728951720_1728951152_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
R314,2024,20241014,2024,123.0,13.0,31.0,40.0,0.34,2.0,2.69,0.14,1.66,0.07,"images/2110,314/1728872459_1728871949_6.jpg;images/2110,314/1728886867_1728886343_6.jpg;images/2110,314/1728901176_1728893534_6.jpg;images/2110,314/1728951720_1728951152_6.jpg",../data.csv,Healthy,Healthy,3,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
R315,2024,20241014,2024,122.0,15.0,36.0,41.0,0.44,2.59,1.28,0.15,1.81,0.06,"images/2110,314/1728872459_1728871949_6.jpg;images/2110,314/1728886867_1728886343_6.jpg;images/2110,314/1728901176_1728893534_6.jpg;images/2110,314/1728951720_1728951152_6.jpg",../data.csv,Healthy,Healthy,3,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
R316,2024,20241014,2024,107.0,11.0,32.0,41.0,0.58,2.94,1.92,0.15,1.54,0.07,"images/2110,314/1728872459_1728871949_6.jpg;images/2110,314/1728886867_1728886343_6.jpg;images/2110,314/1728901176_1728893534_6.jpg;images/2110,314/1728951720_1728951152_6.jpg",../data.csv,Healthy,Healthy,3,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R324,2024,20241014,2024,101.0,13.0,30.0,43.0,0.38,2.04,2.13,0.17,1.4,0.06,"images/2110,314/1728872459_1728871949_6.jpg;images/2110,314/1728886867_1728886343_6.jpg;images/2110,314/1728901176_1728893534_6.jpg;images/2110,314/1728951720_1728951152_6.jpg",../data.csv,Healthy,Healthy,3,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R325,2024,20241014,2024,122.0,10.0,32.0,41.0,0.4,3.0,2.46,0.16,1.2,0.08,"images/2110,314/1728872459_1728871949_6.jpg;images/2110,314/1728886867_1728886343_6.jpg;images/2110,314/1728901176_1728893534_6.jpg;images/2110,314/1728951720_1728951152_6.jpg",../data.csv,Healthy,Healthy,3,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R326,2024,20241014,2024,122.0,10.0,27.0,42.0,0.37,1.78,1.64,0.09,1.64,0.06,"images/2110,314/1728872459_1728871949_6.jpg;images/2110,314/1728886867_1728886343_6.jpg;images/2110,314/1728901176_1728893534_6.jpg;images/2110,314/1728951720_1728951152_6.jpg",../data.csv,Healthy,Healthy,3,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
CK14,2024,20241014,2024,115.0,15.0,35.0,37.0,0.47,2.23,1.76,0.11,1.46,0.07,"images/14,414/1728886590_1728886264_4.jpg;images/14,414/1728900940_1728893464_4.jpg;images/14,414/1728951411_1728951064_4.jpg;images/14,414/1728958587_1728958264_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
CK15,2024,20241014,2024,115.0,16.0,25.0,35.0,0.37,2.27,2.74,0.2,1.57,0.07,"images/14,414/1728886590_1728886264_4.jpg;images/14,414/1728900940_1728893464_4.jpg;images/14,414/1728951411_1728951064_4.jpg;images/14,414/1728958587_1728958264_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
CK16,2024,20241014,2024,114.0,16.0,24.0,50.0,0.53,2.68,1.22,0.17,1.69,0.08,"images/14,414/1728886590_1728886264_4.jpg;images/14,414/1728900940_1728893464_4.jpg;images/14,414/1728951411_1728951064_4.jpg;images/14,414/1728958587_1728958264_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
CK24,2024,20241014,2024,101.0,11.0,41.0,31.0,0.45,2.68,2.3,0.17,1.27,0.07,"images/14,414/1728886590_1728886264_4.jpg;images/14,414/1728900940_1728893464_4.jpg;images/14,414/1728951411_1728951064_4.jpg;images/14,414/1728958587_1728958264_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,val
CK25,2024,20241014,2024,132.0,13.0,42.0,45.0,0.36,2.08,1.93,0.14,1.72,0.07,"images/14,414/1728886590_1728886264_4.jpg;images/14,414/1728900940_1728893464_4.jpg;images/14,414/1728951411_1728951064_4.jpg;images/14,414/1728958587_1728958264_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
CK26,2024,20241014,2024,97.0,14.0,29.0,39.0,0.4,2.31,2.4,0.14,1.34,0.07,"images/14,414/1728886590_1728886264_4.jpg;images/14,414/1728900940_1728893464_4.jpg;images/14,414/1728951411_1728951064_4.jpg;images/14,414/1728958587_1728958264_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R414,2024,20241014,2024,117.0,14.0,42.0,41.0,0.38,2.48,1.78,0.13,1.14,0.07,"images/14,414/1728886590_1728886264_4.jpg;images/14,414/1728900940_1728893464_4.jpg;images/14,414/1728951411_1728951064_4.jpg;images/14,414/1728958587_1728958264_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R415,2024,20241014,2024,126.0,15.0,22.0,36.0,0.53,1.99,1.08,0.16,1.2,0.07,"images/14,414/1728886590_1728886264_4.jpg;images/14,414/1728900940_1728893464_4.jpg;images/14,414/1728951411_1728951064_4.jpg;images/14,414/1728958587_1728958264_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R416,2024,20241014,2024,126.0,11.0,17.0,32.0,0.51,1.93,2.5,0.2,1.44,0.07,"images/14,414/1728886590_1728886264_4.jpg;images/14,414/1728900940_1728893464_4.jpg;images/14,414/1728951411_1728951064_4.jpg;images/14,414/1728958587_1728958264_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R424,2024,20241014,2024,115.0,15.0,34.0,53.0,0.23,2.43,1.99,0.16,1.26,0.07,"images/14,414/1728886590_1728886264_4.jpg;images/14,414/1728900940_1728893464_4.jpg;images/14,414/1728951411_1728951064_4.jpg;images/14,414/1728958587_1728958264_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R425,2024,20241014,2024,106.0,12.0,32.0,44.0,0.32,2.53,2.5,0.17,1.77,0.07,"images/14,414/1728886590_1728886264_4.jpg;images/14,414/1728900940_1728893464_4.jpg;images/14,414/1728951411_1728951064_4.jpg;images/14,414/1728958587_1728958264_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
R426,2024,20241014,2024,126.0,13.0,33.0,36.0,0.38,2.54,2.65,0.15,1.29,0.06,"images/14,414/1728886590_1728886264_4.jpg;images/14,414/1728900940_1728893464_4.jpg;images/14,414/1728951411_1728951064_4.jpg;images/14,414/1728958587_1728958264_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,18.3524,72.8462,1.1168,447.5428,31.9643,18.4914,train
